Mon Nov 29 09:44:32 2021    output.dat

         45699553 function calls (44755293 primitive calls) in 48.241 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    44400    0.019    0.000    0.024    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\cbook\__init__.py:1879(_str_equal)
     5780    0.018    0.000    0.121    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\axis.py:531(update_position)
    17428    0.018    0.000    0.228    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\transforms.py:1972(rotate_deg)
    20185    0.018    0.000    0.024    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\lines.py:32(_get_dash_pattern)
 2748/916    0.018    0.000    0.062    0.000 D:\Programs\Conda\lib\site-packages\torch\nn\modules\module.py:528(_apply)
28125/15677    0.018    0.000    0.022    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\transforms.py:2369(<lambda>)
    23192    0.018    0.000    0.022    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\cbook\__init__.py:858(clean)
    76983    0.018    0.000    0.018    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\transforms.py:1019(get_points)
    18838    0.018    0.000    0.040    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\lines.py:1314(set_dash_joinstyle)
     5630    0.018    0.000    0.098    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\lines.py:1290(update_from)
     6146    0.018    0.000    0.112    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\axis.py:212(apply_tickdir)
    43512    0.018    0.000    0.018    0.000 {method 'count' of 'str' objects}
4374/4224    0.017    0.000    0.070    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\transforms.py:1758(__eq__)
    11749    0.017    0.000    0.017    0.000 {built-in method matplotlib._path.affine_transform}
    29593    0.017    0.000    0.022    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\artist.py:390(get_transform)
     4768    0.017    0.000    0.037    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\ticker.py:535(__init__)
    18838    0.017    0.000    0.038    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\lines.py:1372(set_solid_capstyle)
    17312    0.017    0.000    0.217    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\transforms.py:810(unit)
    12856    0.017    0.000    0.049    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\text.py:820(get_unitless_position)
    19238    0.017    0.000    0.041    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\lines.py:632(axes)
     5692    0.017    0.000    0.119    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\axis.py:464(update_position)
    18838    0.017    0.000    0.037    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\lines.py:1328(set_solid_joinstyle)
    19614    0.016    0.000    0.021    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\transforms.py:266(x0)
    30730    0.016    0.000    0.100    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\axis.py:343(_set_artist_props)
     3381    0.016    0.000    0.101    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\font_manager.py:1248(findfont)
    11749    0.016    0.000    0.048    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\transforms.py:1829(transform_affine)
     2384    0.016    0.000    3.067    0.001 D:\Programs\Conda\lib\site-packages\matplotlib\axis.py:833(set_tick_params)
    51045    0.016    0.000    0.016    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\artist.py:222(axes)
    20556    0.016    0.000    0.179    0.000 D:\Programs\Conda\lib\site-packages\numpy\core\fromnumeric.py:199(reshape)
    34162    0.016    0.000    0.033    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\font_manager.py:902(set_math_fontfamily)
     2204    0.015    0.000    1.348    0.001 D:\Programs\Conda\lib\site-packages\matplotlib\axis.py:294(draw)
    26516    0.015    0.000    0.050    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\text.py:1141(set_x)
     6550    0.015    0.000    0.100    0.000 {built-in method builtins.sorted}
2752/1968    0.015    0.000    8.217    0.004 D:\Programs\Conda\lib\site-packages\matplotlib\axis.py:917(set_clip_path)
     7080    0.015    0.000    1.889    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\axis.py:239(set_clip_path)
     1632    0.015    0.000    0.016    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\ticker.py:2020(scale_range)
    18838    0.014    0.000    0.023    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\lines.py:1231(set_markersize)
    20159    0.014    0.000    0.017    0.000 {built-in method builtins.max}
      100    0.014    0.000    0.014    0.000 {method 'flush' of '_io.TextIOWrapper' objects}
    67156    0.014    0.000    0.015    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\backends\_backend_tk.py:231(draw_idle)
     4768    0.014    0.000    0.051    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\axis.py:1651(set_minor_locator)
     3664    0.014    0.000    0.014    0.000 {built-in method empty}
     2748    0.013    0.000    0.076    0.000 D:\Programs\Conda\lib\site-packages\torch\nn\modules\module.py:250(__init__)
     3058    0.013    0.000    0.087    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\axes\_base.py:855(get_xaxis_text1_transform)
     3088    0.013    0.000    0.134    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\axes\_base.py:931(get_yaxis_text1_transform)
     3264    0.013    0.000    0.026    0.000 D:\Programs\Conda\lib\site-packages\numpy\core\_methods.py:72(_clip_dep_is_scalar_nan)
    14430    0.013    0.000    0.028    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\text.py:1254(set_usetex)
    13242    0.013    0.000    0.081    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\text.py:1044(set_fontsize)
    18838    0.013    0.000    0.027    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\lines.py:1188(set_markeredgewidth)
    14268    0.013    0.000    0.074    0.000 <__array_function__ internals>:2(concatenate)
     2244    0.013    0.000    0.049    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\patches.py:546(_bind_draw_path_function)
    30164    0.013    0.000    0.013    0.000 {method 'update' of 'dict' objects}
    14482    0.013    0.000    0.331    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\font_manager.py:674(_from_any)
    13492    0.012    0.000    0.052    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\artist.py:1094(set_zorder)
    29566    0.012    0.000    0.017    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\text.py:1201(set_text)
    26842    0.012    0.000    0.041    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\text.py:1152(set_y)
     1832    0.012    0.000    0.194    0.000 D:\Programs\Conda\lib\site-packages\torch\nn\modules\linear.py:75(__init__)
     4768    0.012    0.000    0.262    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\ticker.py:2086(__init__)
      102    0.012    0.000    0.012    0.000 {built-in method matplotlib._c_internal_utils.Win32_GetForegroundWindow}
     1632    0.012    0.000    0.075    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\transforms.py:487(transformed)
     4768    0.012    0.000    0.610    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\axis.py:742(_set_scale)
     3664    0.012    0.000    0.012    0.000 {method 'uniform_' of 'torch._C._TensorBase' objects}
      816    0.012    0.000    0.149    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\axis.py:2535(get_tick_space)
     1247    0.012    0.000    0.199    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\patches.py:54(__init__)
     6146    0.012    0.000    0.019    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\axis.py:200(_set_labelrotation)
    18838    0.012    0.000    0.040    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\lines.py:496(set_pickradius)
14868/7116    0.012    0.000    0.034    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\transforms.py:2340(_invalidate_internal)
     3620    0.012    0.000    0.150    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\text.py:272(update_from)
      816    0.012    0.000    0.148    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\axis.py:2268(get_tick_space)
    67207    0.012    0.000    0.012    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\backend_bases.py:1771(is_saving)
3284/1642    0.011    0.000    0.023    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\units.py:192(get_converter)
     5484    0.011    0.000    0.011    0.000 {built-in method _make_subclass}
     2909    0.011    0.000    0.018    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\transforms.py:392(bounds)
    31101    0.011    0.000    0.011    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\_api\__init__.py:153(<genexpr>)
  663/357    0.011    0.000    0.126    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\offsetbox.py:468(get_extent_offsets)
     4768    0.011    0.000    0.277    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\ticker.py:2890(__init__)
     5752    0.011    0.000    0.011    0.000 {method 'extend' of 'list' objects}
     9214    0.011    0.000    0.201    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\transforms.py:2377(transform_affine)
     4956    0.011    0.000    0.056    0.000 c:\Users\Jaen\Documents\RU 20-21\SEM7\Thesis\snake-ai-pytorch-main\environment.py:35(random_point)
3058/2274    0.011    0.000    5.370    0.002 D:\Programs\Conda\lib\site-packages\matplotlib\axis.py:2054(_get_tick)
    40642    0.011    0.000    0.011    0.000 {built-in method builtins.vars}
      980    0.011    0.000    0.051    0.000 c:\Users\Jaen\Documents\RU 20-21\SEM7\Thesis\snake-ai-pytorch-main\model.py:48(get_weights)
     3058    0.010    0.000    0.076    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\axes\_base.py:881(get_xaxis_text2_transform)
     5932    0.010    0.000    0.025    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\path.py:161(_fast_from_codes_and_verts)
    18838    0.010    0.000    0.020    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\lines.py:1033(set_antialiased)
     8750    0.010    0.000    0.113    0.000 <__array_function__ internals>:2(broadcast_arrays)
     3088    0.010    0.000    0.075    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\axes\_base.py:957(get_yaxis_text2_transform)
     1446    0.010    0.000    0.046    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\transforms.py:606(count_contains)
3088/2304    0.010    0.000    5.598    0.002 D:\Programs\Conda\lib\site-packages\matplotlib\axis.py:2327(_get_tick)
     6196    0.010    0.000    0.076    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\artist.py:952(set_alpha)
    24756    0.010    0.000    0.050    0.000 D:\Programs\Conda\lib\site-packages\numpy\core\_asarray.py:86(asanyarray)
    18838    0.010    0.000    0.019    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\lines.py:1173(set_markeredgecolor)
     1632    0.010    0.000    0.083    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\transforms.py:1393(__sub__)
     3381    0.010    0.000    0.136    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\backends\backend_agg.py:269(_get_agg_font)
4336/2368    0.010    0.000    7.787    0.003 D:\Programs\Conda\lib\site-packages\matplotlib\axis.py:596(__get__)
    53570    0.010    0.000    0.010    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\cbook\__init__.py:1805(<listcomp>)
     4768    0.010    0.000    0.016    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\scale.py:621(scale_factory)
     1832    0.010    0.000    0.075    0.000 D:\Programs\Conda\lib\site-packages\torch\nn\modules\linear.py:88(reset_parameters)
     8750    0.010    0.000    0.016    0.000 D:\Programs\Conda\lib\site-packages\numpy\lib\stride_tricks.py:256(<listcomp>)
    34374    0.010    0.000    0.010    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\transforms.py:1900(get_matrix)
     5484    0.010    0.000    0.024    0.000 D:\Programs\Conda\lib\site-packages\torch\nn\modules\module.py:322(register_parameter)
    10010    0.010    0.000    0.021    0.000 c:\Users\Jaen\Documents\RU 20-21\SEM7\Thesis\snake-ai-pytorch-main\environment.py:30(point_free)
    18838    0.010    0.000    0.021    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\lines.py:541(set_markevery)
     9150    0.010    0.000    0.130    0.000 <__array_function__ internals>:2(column_stack)
    25384    0.010    0.000    0.010    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\spines.py:549(__getattr__)
     6550    0.010    0.000    0.455    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\lines.py:1016(get_path)
    10046    0.010    0.000    0.055    0.000 D:\Programs\Conda\lib\site-packages\numpy\core\fromnumeric.py:2714(amin)
     6397    0.010    0.000    0.039    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\backend_bases.py:922(set_clip_path)
     3381    0.010    0.000    0.016    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\font_manager.py:1417(get_font)
      200    0.009    0.000    4.613    0.023 D:\Programs\Conda\lib\site-packages\matplotlib\axes\_base.py:554(__init__)
    15568    0.009    0.000    0.014    0.000 D:\Programs\Conda\lib\site-packages\torch\autograd\grad_mode.py:213(__init__)
    10250    0.009    0.000    0.052    0.000 D:\Programs\Conda\lib\site-packages\numpy\core\fromnumeric.py:2589(amax)
      816    0.009    0.000    0.303    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\axis.py:1262(get_minorticklocs)
    20286    0.009    0.000    0.018    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\font_manager.py:1304(<genexpr>)
     5326    0.009    0.000    0.026    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\ticker.py:663(__call__)
     8755    0.009    0.000    0.009    0.000 {method 'astype' of 'numpy.ndarray' objects}
    19818    0.009    0.000    0.013    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\transforms.py:276(y0)
     2818    0.009    0.000    0.011    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\text.py:40(get_rotation)
     6847    0.009    0.000    0.012    0.000 D:\Programs\Conda\lib\ntpath.py:124(splitdrive)
     1122    0.009    0.000    0.191    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\patches.py:598(draw)
     7840    0.009    0.000    0.009    0.000 {method 'detach' of 'torch._C._TensorBase' objects}
     7784    0.009    0.000    0.010    0.000 D:\Programs\Conda\lib\site-packages\torch\autograd\grad_mode.py:119(__init__)
     1832    0.009    0.000    0.042    0.000 D:\Programs\Conda\lib\site-packages\torch\nn\init.py:360(kaiming_uniform_)
    57853    0.009    0.000    0.009    0.000 {method 'values' of 'dict' objects}
     1632    0.009    0.000    0.009    0.000 D:\Programs\Conda\lib\site-packages\numpy\core\_methods.py:87(_clip_dep_invoke_with_casting)
      408    0.009    0.000    6.857    0.017 D:\Programs\Conda\lib\site-packages\matplotlib\axis.py:1133(draw)
     3088    0.009    0.000    0.052    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\markers.py:683(_set_tickleft)
     9629    0.009    0.000    0.020    0.000 {built-in method builtins.all}
    18456    0.009    0.000    0.009    0.000 {method 'ravel' of 'numpy.ndarray' objects}
     1584    0.009    0.000    2.612    0.002 D:\Programs\Conda\lib\site-packages\matplotlib\axis.py:1378(grid)
     2606    0.009    0.000    0.022    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\transforms.py:2701(__init__)
      300    0.008    0.000    0.083    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\axes\_base.py:2692(handle_single_axis)
     1442    0.008    0.000    0.073    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\axes\_base.py:2303(_process_unit_info)
     3428    0.008    0.000    0.036    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\transforms.py:1587(transform_path_non_affine)
  696/546    0.008    0.000    0.168    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\axes\_base.py:3769(set_ylim)
     3058    0.008    0.000    0.052    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\markers.py:703(_set_tickdown)
26168/18312    0.008    0.000    3.106    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\spines.py:200(_ensure_position_is_set)
      816    0.008    0.000    0.424    0.001 D:\Programs\Conda\lib\site-packages\matplotlib\axis.py:1068(<listcomp>)
     4754    0.008    0.000    0.034    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\transforms.py:1813(frozen)
    43252    0.008    0.000    0.008    0.000 D:\Programs\Conda\lib\site-packages\numpy\core\fromnumeric.py:2245(_any_dispatcher)
     1020    0.008    0.000    0.021    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\transforms.py:514(anchored)
      546    0.008    0.000    0.084    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\axes\_base.py:3442(set_xlim)
    22400    0.008    0.000    0.008    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\cbook\__init__.py:911(<listcomp>)
      800    0.008    0.000    0.184    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\spines.py:34(__init__)
     9150    0.008    0.000    0.014    0.000 D:\Programs\Conda\lib\site-packages\numpy\lib\shape_base.py:608(_column_stack_dispatcher)
    53570    0.008    0.000    0.008    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\cbook\__init__.py:1810(<listcomp>)
     2510    0.008    0.000    0.045    0.000 D:\Programs\Conda\lib\site-packages\matplotlib\transforms.py:2716(_revalidate)
    26250    0.008    0.000    0.008    0.000 D:\Programs\Conda\lib\site-packages\numpy\lib\stride_tricks.py:260(<genexpr>)
